CustomerID,TotalOrders,TotalSpend,AOV,PurchaseFrequency,CLTV
15299,7,4507.01,643.8585714285715,7,54084.12
15300,1,496.44,496.44,1,5957.28
15301,12,5049.95,420.82916666666665,12,60599.399999999994
15303,1,574.02,574.02,1,6888.24
15304,8,694.4000000000001,86.80000000000001,8,8332.800000000001
15306,3,1174.35,391.45,3,14092.199999999999
15307,1,205.3,205.3,1,2463.6000000000004
15308,1,310.47,310.47,1,3725.6400000000003
15311,91,60632.75,666.2939560439561,91,727593.0000000001
15312,4,924.85,231.2125,4,11098.2
15313,1,52.0,52.0,1,624.0
15314,1,327.97,327.97,1,3935.6400000000003
15315,2,570.5,285.25,2,6846.0
15316,1,165.0,165.0,1,1980.0
15318,1,312.62,312.62,1,3751.44
15319,1,204.5,204.5,1,2454.0
15320,1,267.13,267.13,1,3205.56
15321,3,2748.31,916.1033333333334,3,32979.72
15322,1,679.68,679.68,1,8156.16
15325,1,161.74,161.74,1,1940.88
15326,1,311.71,311.71,1,3740.5199999999995
15327,1,208.75,208.75,1,2505.0
15329,3,1049.7,349.90000000000003,3,12596.400000000001
15330,2,714.96,357.48,2,8579.52
15332,4,1661.06,415.265,4,19932.72
15333,1,1028.56,1028.56,1,12342.72
15334,3,350.82,116.94,3,4209.84
15335,1,170.22,170.22,1,2042.6399999999999
15339,2,574.07,287.035,2,6888.84
15341,1,2020.52,2020.52,1,24246.239999999998
15342,1,406.09,406.09,1,4873.08
15343,1,364.5,364.5,1,4374.0
15344,3,563.94,187.98000000000002,3,6767.280000000001
15345,1,393.54,393.54,1,4722.4800000000005
15346,1,252.42000000000002,252.42000000000002,1,3029.04
15347,1,201.60000000000002,201.60000000000002,1,2419.2000000000003
15348,1,158.04,158.04,1,1896.48
15349,2,463.90999999999997,231.95499999999998,2,5566.92
15350,1,115.65,115.65,1,1387.8000000000002
15351,7,1934.66,276.38,7,23215.92
15353,2,770.12,385.06,2,9241.44
15355,2,277.05,138.525,2,3324.6000000000004
15356,10,2718.03,271.803,10,32616.359999999997
15358,22,8347.2,379.41818181818184,22,100166.40000000001
15360,1,427.93,427.93,1,5135.16
15361,1,418.92,418.92,1,5027.04
15363,1,326.0,326.0,1,3912.0
15364,2,913.19,456.595,2,10958.28
15365,7,2314.32,330.6171428571429,7,27771.840000000004
15366,2,602.51,301.255,2,7230.12
15367,4,1877.59,469.3975,4,22531.079999999998
15368,1,446.94000000000005,446.94000000000005,1,5363.280000000001
15370,7,2386.05,340.86428571428576,7,28632.600000000002
15372,1,2007.3999999999999,2007.3999999999999,1,24088.8
15373,12,2415.91,201.32583333333332,12,28990.92
15374,1,168.0,168.0,1,2016.0
15376,3,1221.56,407.18666666666667,3,14658.72
15379,7,3703.29,529.0414285714286,7,44439.479999999996
15380,5,1690.2600000000002,338.052,5,20283.120000000003
15381,2,596.85,298.425,2,7162.200000000001
15382,6,5955.71,992.6183333333333,6,71468.52
15384,2,642.41,321.205,2,7708.92
15385,1,316.88,316.88,1,3802.56
15386,1,394.14,394.14,1,4729.68
15388,1,140.54,140.54,1,1686.48
15389,1,500.0,500.0,1,6000.0
15392,4,1535.53,383.8825,4,18426.36
15393,2,231.86,115.93,2,2782.32
15394,4,2183.54,545.885,4,26202.48
15395,1,107.45,107.45,1,1289.4
15396,1,288.18,288.18,1,3458.16
15397,1,94.0,94.0,1,1128.0
15398,2,1345.53,672.765,2,16146.36
15399,3,815.77,271.92333333333335,3,9789.24
15400,5,716.2,143.24,5,8594.400000000001
15402,2,626.77,313.385,2,7521.24
15405,1,349.1,349.1,1,4189.200000000001
15406,2,510.71000000000004,255.35500000000002,2,6128.52
15407,4,1046.74,261.685,4,12560.880000000001
15408,1,267.18,267.18,1,3206.16
15410,8,3450.84,431.355,8,41410.08
15411,4,1348.93,337.2325,4,16187.16
15412,1,190.53,190.53,1,2286.36
15414,3,774.9000000000001,258.3,3,9298.800000000001
15415,1,559.61,559.61,1,6715.32
15416,4,3984.32,996.08,4,47811.840000000004
15417,1,508.8,508.8,1,6105.6
15419,1,135.86,135.86,1,1630.3200000000002
15421,4,950.36,237.59,4,11404.32
15422,2,97.7,48.85,2,1172.4
15423,1,43.5,43.5,1,522.0
15424,2,383.34,191.67,2,4600.08
15426,5,1404.07,280.81399999999996,5,16848.839999999997
15427,3,1430.54,476.84666666666664,3,17166.48
15428,1,93.78,93.78,1,1125.3600000000001
15429,2,397.35,198.675,2,4768.200000000001
15432,1,171.19,171.19,1,2054.2799999999997
15433,2,533.3,266.65,2,6399.599999999999
15434,5,1041.48,208.296,5,12497.76
15435,1,149.29,149.29,1,1791.48
15436,3,1067.75,355.9166666666667,3,12813.0
15437,1,200.16,200.16,1,2401.92
15438,1,156.57999999999998,156.57999999999998,1,1878.9599999999998
15440,3,383.68,127.89333333333333,3,4604.16
15442,1,594.0,594.0,1,7128.0
15443,7,3213.59,459.0842857142857,7,38563.08
15444,2,1411.21,705.605,2,16934.52
15445,1,113.5,113.5,1,1362.0
15447,1,155.17,155.17,1,1862.04
15448,1,494.64,494.64,1,5935.68
15449,3,974.52,324.84,3,11694.24
15450,1,429.84,429.84,1,5158.08
15452,3,528.48,176.16,3,6341.76
15453,7,1371.77,195.96714285714285,7,16461.239999999998
15454,1,179.1,179.1,1,2149.2
15456,3,434.59000000000003,144.86333333333334,3,5215.08
15457,1,237.07,237.07,1,2844.84
15458,1,161.64,161.64,1,1939.6799999999998
15460,1,214.26,214.26,1,2571.12
15462,3,234.6,78.2,3,2815.2000000000003
15463,1,126.14,126.14,1,1513.68
15464,1,1044.65,1044.65,1,12535.800000000001
15465,18,7354.62,408.59,18,88255.44
15466,1,334.53,334.53,1,4014.3599999999997
15467,3,524.88,174.96,3,6298.5599999999995
15468,2,467.51,233.755,2,5610.12
15469,2,538.55,269.275,2,6462.599999999999
15471,1,454.48,454.48,1,5453.76
15472,1,371.56,371.56,1,4458.72
15473,7,1771.2,253.02857142857144,7,21254.4
15475,1,454.10999999999996,454.10999999999996,1,5449.32
15478,2,1399.92,699.96,2,16799.04
15480,1,905.5,905.5,1,10866.0
15482,12,10879.76,906.6466666666666,12,130557.12
15483,4,225.26,56.315,4,2703.12
15484,4,3590.41,897.6025,4,43084.92
15485,3,2564.5,854.8333333333334,3,30774.0
15488,1,91.32000000000001,91.32000000000001,1,1095.8400000000001
15489,3,1134.28,378.0933333333333,3,13611.36
15491,6,3100.09,516.6816666666667,6,37201.08
15492,2,659.4599999999999,329.72999999999996,2,7913.519999999999
15493,5,1953.41,390.682,5,23440.920000000002
15494,2,1280.58,640.29,2,15366.96
15497,2,1262.2,631.1,2,15146.400000000001
15498,27,13316.4,493.2,27,159796.8
15500,4,1131.56,282.89,4,13578.72
15502,12,10384.93,865.4108333333334,12,124619.16
15503,1,141.04,141.04,1,1692.48
15504,1,52.83,52.83,1,633.96
15505,5,3610.96,722.192,5,43331.520000000004
15506,3,972.08,324.0266666666667,3,11664.960000000003
15507,1,475.86,475.86,1,5710.32
15508,6,1000.27,166.71166666666667,6,12003.24
15510,1,250.0,250.0,1,3000.0
15511,5,900.53,180.106,5,10806.36
15512,2,121.0,60.5,2,1452.0
15513,19,14758.220000000001,776.7484210526317,19,177098.64
15514,11,4023.7200000000003,365.7927272727273,11,48284.64
15516,3,62.43,20.81,3,749.1599999999999
15517,1,267.03,267.03,1,3204.3599999999997
15518,8,1921.55,240.19375,8,23058.6
15520,1,343.5,343.5,1,4122.0
15521,8,3000.2,375.025,8,36002.399999999994
15522,2,397.99,198.995,2,4775.88
15523,1,412.01000000000005,412.01000000000005,1,4944.120000000001
15524,1,440.0,440.0,1,5280.0
15525,3,734.37,244.79,3,8812.44
15526,2,148.44,74.22,2,1781.28
15527,8,2428.53,303.56625,8,29142.36
15528,1,229.33,229.33,1,2751.96
15529,11,3962.6,360.23636363636365,11,47551.200000000004
15530,4,1497.31,374.3275,4,17967.72
15531,2,1972.39,986.195,2,23668.68
15532,4,1564.73,391.1825,4,18776.760000000002
15533,3,807.57,269.19,3,9690.84
15535,4,502.9,125.725,4,6034.799999999999
15537,1,110.92,110.92,1,1331.04
15539,1,538.46,538.46,1,6461.52
15540,1,213.3,213.3,1,2559.6000000000004
15541,1,85.13000000000001,85.13000000000001,1,1021.5600000000002
15543,1,127.86,127.86,1,1534.32
15544,9,3546.71,394.0788888888889,9,42560.520000000004
15545,2,288.96999999999997,144.48499999999999,2,3467.6399999999994
15547,14,4910.6,350.75714285714287,14,58927.200000000004
15549,3,1681.46,560.4866666666667,3,20177.52
15550,4,575.63,143.9075,4,6907.5599999999995
15551,1,436.06,436.06,1,5232.72
15552,1,90.12,90.12,1,1081.44
15553,1,428.93,428.93,1,5147.16
15554,1,217.2,217.2,1,2606.3999999999996
15555,16,4794.86,299.67875,16,57538.31999999999
15556,1,279.77,279.77,1,3357.24
15557,1,468.91,468.91,1,5626.92
15561,4,800.59,200.1475,4,9607.08
15562,1,134.55,134.55,1,1614.6000000000001
15563,4,1400.44,350.11,4,16805.28
15565,2,173.16,86.58,2,2077.92
15567,1,186.01,186.01,1,2232.12
15568,3,758.29,252.76333333333332,3,9099.48
15569,5,1375.71,275.142,5,16508.52
15570,12,4148.82,345.73499999999996,12,49785.84
15571,4,650.4300000000001,162.60750000000002,4,7805.160000000001
15572,7,2533.42,361.9171428571429,7,30401.04
15573,2,591.1899999999999,295.59499999999997,2,7094.279999999999
15574,4,675.64,168.91,4,8107.68
15576,1,921.37,921.37,1,11056.44
15577,3,258.88,86.29333333333334,3,3106.56
15578,1,127.1,127.1,1,1525.1999999999998
15579,2,327.6,163.8,2,3931.2000000000003
15581,13,3675.77,282.7515384615385,13,44109.24
15582,3,682.9100000000001,227.63666666666668,3,8194.920000000002
15584,4,720.86,180.215,4,8650.32
15585,1,455.3,455.3,1,5463.6
15587,4,913.6800000000001,228.42000000000002,4,10964.16
15589,3,478.53000000000003,159.51000000000002,3,5742.360000000001
15592,1,388.58,388.58,1,4662.96
15593,1,199.8,199.8,1,2397.6000000000004
15594,5,1771.78,354.356,5,21261.36
15596,5,1406.59,281.318,5,16879.079999999998
15597,1,324.57,324.57,1,3894.84
15598,1,240.68,240.68,1,2888.16
15599,2,761.74,380.87,2,9140.880000000001
15601,14,6776.56,484.04,14,81318.72
15602,9,1297.8700000000001,144.20777777777778,9,15574.439999999999
15603,1,48.480000000000004,48.480000000000004,1,581.76
15604,1,216.39,216.39,1,2596.68
15605,5,1198.23,239.64600000000002,5,14378.76
15606,9,2920.16,324.4622222222222,9,35041.92
15607,1,104.76,104.76,1,1257.1200000000001
15608,4,1093.68,273.42,4,13124.16
15609,1,298.48,298.48,1,3581.76
15610,1,112.46000000000001,112.46000000000001,1,1349.52
15611,13,1591.45,122.41923076923078,13,19097.4
15612,2,195.15,97.575,2,2341.8
15615,23,10399.74,452.1626086956522,23,124796.88
15618,4,776.851,194.21275,4,9322.212
15619,1,336.40000000000003,336.40000000000003,1,4036.8
15620,3,1553.18,517.7266666666667,3,18638.16
15621,4,1293.03,323.2575,4,15516.36
15622,9,3709.56,412.17333333333335,9,44514.72
15623,1,301.03,301.03,1,3612.3599999999997
15624,4,588.13,147.0325,4,7057.5599999999995
15625,4,1534.26,383.565,4,18411.12
15626,2,675.8,337.9,2,8109.599999999999
15628,9,2870.2400000000002,318.91555555555556,9,34442.88
15630,2,1186.35,593.175,2,14236.199999999999
15632,8,3285.31,410.66375,8,39423.72
15634,1,243.55,243.55,1,2922.6000000000004
15636,2,724.76,362.38,2,8697.119999999999
15637,1,223.36,223.36,1,2680.32
15639,1,425.32,425.32,1,5103.84
15640,15,12416.11,827.7406666666667,15,148993.32
15641,4,1887.2,471.8,4,22646.4
15643,3,664.0,221.33333333333334,3,7968.0
15644,4,803.54,200.885,4,9642.48
15645,1,612.01,612.01,1,7344.12
15646,3,447.64000000000004,149.21333333333334,3,5371.68
15648,2,639.5,319.75,2,7674.0
15649,2,816.0,408.0,2,9792.0
15651,3,646.3,215.4333333333333,3,7755.599999999999
15652,1,337.74,337.74,1,4052.88
15653,2,877.4399999999999,438.71999999999997,2,10529.279999999999
15654,2,922.53,461.265,2,11070.36
15655,1,560.67,560.67,1,6728.039999999999
15656,4,748.5,187.125,4,8982.0
15657,1,30.0,30.0,1,360.0
15658,5,1024.1000000000001,204.82000000000002,5,12289.2
15659,1,306.45,306.45,1,3677.3999999999996
15660,9,1600.86,177.87333333333333,9,19210.32
15661,2,309.8,154.9,2,3717.6000000000004
15663,1,138.14,138.14,1,1657.6799999999998
15664,1,386.43,386.43,1,4637.16
15665,2,2222.21,1111.105,2,26666.52
15667,1,301.32,301.32,1,3615.84
15668,1,76.32000000000001,76.32000000000001,1,915.8400000000001
15669,4,684.34,171.085,4,8212.08
15670,1,173.05,173.05,1,2076.6000000000004
15671,7,2657.13,379.59000000000003,7,31885.56
15673,4,2726.23,681.5575,4,32714.760000000002
15674,5,2446.6,489.32,5,29359.199999999997
15675,3,323.69,107.89666666666666,3,3884.2799999999997
15676,3,3435.76,1145.2533333333333,3,41229.12
15677,1,657.23,657.23,1,7886.76
15678,1,352.7,352.7,1,4232.4
15679,4,781.28,195.32,4,9375.36
15680,3,1333.68,444.56,3,16004.16
15681,5,1426.16,285.232,5,17113.920000000002
15683,1,193.75,193.75,1,2325.0
15687,9,2993.1,332.56666666666666,9,35917.2
15689,2,254.1,127.05,2,3049.2
15690,2,239.76,119.88,2,2877.12
15691,1,136.8,136.8,1,1641.6000000000001
15692,1,191.04,191.04,1,2292.48
15694,14,6479.4,462.8142857142857,14,77752.79999999999
15695,2,409.98,204.99,2,4919.76
15696,8,2711.11,338.88875,8,32533.32
15699,1,309.65,309.65,1,3715.7999999999997
15700,2,696.68,348.34,2,8360.16
15701,4,1529.0,382.25,4,18348.0
15703,1,211.5,211.5,1,2538.0
15704,4,2293.62,573.405,4,27523.44
15705,1,143.1,143.1,1,1717.1999999999998
15706,4,1060.56,265.14,4,12726.72
15707,4,916.98,229.245,4,11003.76
15708,7,3235.25,462.17857142857144,7,38823.0
15709,1,133.25,133.25,1,1599.0
15712,5,1072.3600000000001,214.47200000000004,5,12868.320000000002
15713,2,356.7,178.35,2,4280.4
15714,2,330.03000000000003,165.01500000000001,2,3960.3600000000006
15716,4,1101.1100000000001,275.27750000000003,4,13213.320000000002
15717,1,150.3,150.3,1,1803.6000000000001
15719,13,5030.07,386.92846153846153,13,60360.84
15720,1,598.73,598.73,1,7184.76
15721,1,471.40000000000003,471.40000000000003,1,5656.8
15722,5,2211.21,442.242,5,26534.52
15723,1,190.7,190.7,1,2288.3999999999996
15724,2,218.25,109.125,2,2619.0
15725,1,415.25,415.25,1,4983.0
15727,7,5159.06,737.0085714285715,7,61908.72
15729,1,85.0,85.0,1,1020.0
15730,3,1120.88,373.6266666666667,3,13450.560000000001
15732,2,294.12,147.06,2,3529.44
15733,1,162.3,162.3,1,1947.6000000000001
15734,2,1339.45,669.725,2,16073.400000000001
15737,8,1188.1200000000001,148.51500000000001,8,14257.440000000002
15738,16,4812.42,300.77625,16,57749.04
15739,1,449.12,449.12,1,5389.4400000000005
15740,1,154.88,154.88,1,1858.56
15743,4,775.96,193.99,4,9311.52
15744,1,34.8,34.8,1,417.59999999999997
15745,4,1094.59,273.6475,4,13135.079999999998
15746,1,196.88,196.88,1,2362.56
15747,3,946.64,315.5466666666667,3,11359.68
15748,1,144.36,144.36,1,1732.3200000000002
15749,3,44534.3,14844.766666666668,3,534411.6000000001
15750,8,2463.05,307.88125,8,29556.600000000002
15752,7,2626.6,375.2285714285714,7,31519.199999999997
15753,1,79.2,79.2,1,950.4000000000001
15754,3,458.57,152.85666666666665,3,5502.839999999999
15755,6,2364.25,394.0416666666667,6,28371.0
15756,4,528.01,132.0025,4,6336.12
15757,2,714.42,357.21,2,8573.039999999999
15758,1,205.25,205.25,1,2463.0
15759,3,253.04,84.34666666666666,3,3036.48
15762,2,583.75,291.875,2,7005.0
15763,2,1086.92,543.46,2,13043.04
15764,6,3279.97,546.6616666666666,6,39359.64
15766,1,315.06,315.06,1,3780.7200000000003
15768,3,621.8299999999999,207.27666666666664,3,7461.959999999999
15769,26,56252.72,2163.566153846154,26,675032.6400000001
15773,1,635.6800000000001,635.6800000000001,1,7628.160000000001
15774,1,270.8,270.8,1,3249.6000000000004
15775,1,104.9,104.9,1,1258.8000000000002
15776,1,241.62,241.62,1,2899.44
15777,4,1047.11,261.7775,4,12565.32
15780,3,475.28000000000003,158.42666666666668,3,5703.360000000001
15781,3,345.46,115.15333333333332,3,4145.5199999999995
15782,3,2614.7400000000002,871.58,3,31376.880000000005
15783,1,246.3,246.3,1,2955.6000000000004
15785,5,2328.9700000000003,465.79400000000004,5,27947.640000000003
15786,3,4919.0,1639.6666666666667,3,59028.0
15787,3,933.26,311.08666666666664,3,11199.119999999999
15789,1,351.3,351.3,1,4215.6
15790,1,218.75,218.75,1,2625.0
15791,2,1612.69,806.345,2,19352.28
15793,3,965.61,321.87,3,11587.32
15795,1,610.01,610.01,1,7320.12
15796,8,2708.61,338.57625,8,32503.32
15797,4,2207.4,551.85,4,26488.800000000003
15799,3,884.14,294.7133333333333,3,10609.679999999998
15800,2,696.89,348.445,2,8362.68
15801,3,1063.95,354.65000000000003,3,12767.400000000001
15802,1,451.42,451.42,1,5417.04
15803,1,415.82000000000005,415.82000000000005,1,4989.84
15804,13,4206.39,323.5684615384616,13,50476.68000000001
15805,17,5488.18,322.83411764705886,17,65858.16
15806,3,784.58,261.5266666666667,3,9414.960000000003
15807,3,903.9,301.3,3,10846.800000000001
15808,4,3651.27,912.8175,4,43815.24
15809,5,515.77,103.154,5,6189.24
15810,4,1391.98,347.995,4,16703.760000000002
15811,6,2218.62,369.77,6,26623.44
15812,5,1801.14,360.228,5,21613.68
15813,2,1303.9099999999999,651.9549999999999,2,15646.919999999998
15814,4,1945.33,486.3325,4,23343.96
15815,5,2100.6,420.12,5,25207.199999999997
15819,4,1905.45,476.3625,4,22865.4
15820,1,206.98,206.98,1,2483.7599999999998
15821,2,570.96,285.48,2,6851.52
15822,2,885.47,442.735,2,10625.64
15823,1,15.0,15.0,1,180.0
15825,1,532.94,532.94,1,6395.280000000001
15826,3,1654.31,551.4366666666666,3,19851.72
15827,14,1836.0900000000001,131.14928571428572,14,22033.08
15829,2,636.14,318.07,2,7633.68
15830,1,576.0,576.0,1,6912.0
15831,3,794.64,264.88,3,9535.68
15832,1,836.79,836.79,1,10041.48
15834,4,2225.15,556.2875,4,26701.800000000003
15835,4,954.09,238.5225,4,11449.08
15836,1,137.37,137.37,1,1648.44
15837,1,391.98,391.98,1,4703.76
15838,19,33643.08,1770.6884210526316,19,403716.96
15839,3,1048.49,349.49666666666667,3,12581.880000000001
15840,2,355.56,177.78,2,4266.72
15841,4,1224.06,306.015,4,14688.72
15843,1,118.95000000000002,118.95000000000002,1,1427.4
15844,1,130.73999999999998,130.73999999999998,1,1568.8799999999997
15845,8,3711.77,463.97125,8,44541.24
15847,2,389.27,194.635,2,4671.24
15850,2,234.88,117.44,2,2818.56
15852,2,160.71,80.355,2,1928.52
15853,1,110.8,110.8,1,1329.6
15854,12,2969.12,247.42666666666665,12,35629.44
15855,5,712.24,142.448,5,8546.880000000001
15856,27,16143.64,597.9125925925925,27,193723.68
15857,1,297.0,297.0,1,3564.0
15858,5,1427.57,285.514,5,17130.840000000004
15860,8,965.16,120.645,8,11581.92
15861,8,3146.92,393.365,8,37763.04
15862,4,832.88,208.22,4,9994.56
15863,2,68.84,34.42,2,826.08
15864,6,1936.3200000000002,322.72,6,23235.840000000004
15865,3,895.13,298.37666666666667,3,10741.56
15866,1,211.89,211.89,1,2542.68
15867,15,3810.14,254.00933333333333,15,45721.68
15869,2,149.64,74.82,2,1795.6799999999998
15870,1,351.44,351.44,1,4217.28
15872,2,316.25,158.125,2,3795.0
15874,7,4405.88,629.4114285714286,7,52870.56
15877,2,490.33,245.165,2,5883.96
15880,1,329.03000000000003,329.03000000000003,1,3948.3600000000006
15881,5,501.39000000000004,100.278,5,6016.68
15882,4,516.36,129.09,4,6196.32
15883,2,396.48,198.24,2,4757.76
15885,3,379.35,126.45,3,4552.200000000001
15886,1,181.09,181.09,1,2173.08
15888,1,168.31,168.31,1,2019.72
15889,2,420.07,210.035,2,5040.84
15891,1,511.68,511.68,1,6140.16
15894,2,258.25,129.125,2,3099.0
15895,1,179.17,179.17,1,2150.04
15897,2,208.59,104.295,2,2503.08
15898,5,1383.83,276.76599999999996,5,16605.96
15899,1,56.25,56.25,1,675.0
15900,1,337.28,337.28,1,4047.3599999999997
15901,3,351.73,117.24333333333334,3,4220.76
15903,7,5126.76,732.3942857142857,7,61521.12
15904,1,164.68,164.68,1,1976.16
15906,7,1567.69,223.9557142857143,7,18812.28
15907,3,882.72,294.24,3,10592.64
15909,1,191.94,191.94,1,2303.2799999999997
15910,8,1228.88,153.61,8,14746.560000000001
15912,2,264.62,132.31,2,3175.44
15916,8,1502.8600000000001,187.85750000000002,8,18034.32
15917,1,123.1,123.1,1,1477.1999999999998
15918,2,334.23,167.115,2,4010.76
15919,2,525.69,262.845,2,6308.280000000001
15920,4,167.5,41.875,4,2010.0
15921,1,323.03000000000003,323.03000000000003,1,3876.3600000000006
15922,1,369.5,369.5,1,4434.0
15923,1,127.08,127.08,1,1524.96
15925,1,207.15,207.15,1,2485.8
15930,1,426.63,426.63,1,5119.5599999999995
15932,8,2495.87,311.98375,8,29950.44
15933,3,1107.46,369.15333333333336,3,13289.52
15935,2,416.86,208.43,2,5002.32
15937,1,145.35,145.35,1,1744.1999999999998
15938,5,404.58,80.916,5,4854.96
15939,15,6115.01,407.6673333333334,15,73380.12
15940,1,35.8,35.8,1,429.59999999999997
15942,1,337.44,337.44,1,4049.2799999999997
15944,1,325.1,325.1,1,3901.2000000000003
15945,1,181.0,181.0,1,2172.0
15947,1,1708.24,1708.24,1,20498.88
15948,2,955.24,477.62,2,11462.880000000001
15949,2,364.72,182.36,2,4376.64
15950,4,1744.71,436.1775,4,20936.52
15951,2,708.22,354.11,2,8498.64
15952,4,781.91,195.4775,4,9382.92
15953,8,1657.28,207.16,8,19887.36
15955,14,4416.26,315.44714285714286,14,52995.12
15957,1,428.89,428.89,1,5146.68
15958,1,104.35,104.35,1,1252.1999999999998
15963,2,470.76,235.38,2,5649.12
15965,4,808.87,202.2175,4,9706.44
15967,2,397.68,198.84,2,4772.16
15969,3,666.1,222.03333333333333,3,7993.200000000001
15970,1,314.1,314.1,1,3769.2000000000003
15971,12,4199.85,349.9875,12,50398.200000000004
15973,1,307.82000000000005,307.82000000000005,1,3693.8400000000006
15974,7,3442.15,491.7357142857143,7,41305.8
15975,1,371.01,371.01,1,4452.12
15976,2,427.64,213.82,2,5131.68
15977,2,1054.73,527.365,2,12656.76
15978,1,1098.78,1098.78,1,13185.36
15980,3,2398.86,799.62,3,28786.32
15981,8,3408.48,426.06,8,40901.76
15983,4,1465.12,366.28,4,17581.44
15984,10,2780.63,278.063,10,33367.56
15985,2,1142.42,571.21,2,13709.04
15986,1,168.12,168.12,1,2017.44
15987,7,1432.77,204.68142857142857,7,17193.239999999998
15988,1,156.78,156.78,1,1881.3600000000001
15990,2,792.11,396.055,2,9505.32
15992,1,41.989999999999995,41.989999999999995,1,503.87999999999994
15993,7,2777.67,396.81,7,33332.04
15994,1,414.27,414.27,1,4971.24
15996,6,1032.58,172.09666666666666,6,12390.96
15998,5,3080.22,616.044,5,36962.64
16000,3,12393.7,4131.233333333334,3,148724.40000000002
16003,5,2735.37,547.074,5,32824.44
16005,4,578.71,144.6775,4,6944.52
16006,1,101.4,101.4,1,1216.8000000000002
16007,4,1693.81,423.4525,4,20325.72
16008,3,478.78,159.59333333333333,3,5745.36
16009,4,972.11,243.0275,4,11665.32
16010,3,392.4,130.79999999999998,3,4708.799999999999
16011,16,3352.96,209.56,16,40235.520000000004
16012,3,1415.29,471.7633333333333,3,16983.48
16013,47,37130.6,790.0127659574467,47,445567.19999999995
16014,3,646.83,215.61,3,7761.960000000001
16015,3,704.55,234.85,3,8454.599999999999
16016,8,1465.51,183.18875,8,17586.12
16017,1,211.88,211.88,1,2542.56
16018,2,408.90000000000003,204.45000000000002,2,4906.8
16019,9,3786.2400000000002,420.6933333333334,9,45434.880000000005
16020,3,851.01,283.67,3,10212.119999999999
16022,1,602.63,602.63,1,7231.5599999999995
16023,3,719.81,239.93666666666664,3,8637.72
16024,1,251.03,251.03,1,3012.36
16025,1,439.65999999999997,439.65999999999997,1,5275.92
16026,1,236.09,236.09,1,2833.08
16027,6,934.62,155.77,6,11215.440000000002
16029,63,80850.84,1283.3466666666666,63,970210.08
16030,1,331.24,331.24,1,3974.88
16031,2,547.9,273.95,2,6574.799999999999
16033,20,8778.82,438.941,20,105345.84
16034,3,437.7,145.9,3,5252.400000000001
16036,2,758.92,379.46,2,9107.039999999999
16037,3,855.02,285.00666666666666,3,10260.24
16038,3,471.78000000000003,157.26000000000002,3,5661.360000000001
16040,3,1313.55,437.84999999999997,3,15762.599999999999
16041,3,3166.4,1055.4666666666667,3,37996.8
16042,5,1177.47,235.494,5,14129.64
16043,4,773.99,193.4975,4,9287.880000000001
16045,4,1340.7,335.175,4,16088.400000000001
16048,2,256.44,128.22,2,3077.2799999999997
16049,3,1074.81,358.27,3,12897.72
16050,1,137.9,137.9,1,1654.8000000000002
16052,1,362.06,362.06,1,4344.72
16053,2,1511.95,755.975,2,18143.4
16054,1,783.9,783.9,1,9406.8
16055,1,134.8,134.8,1,1617.6000000000001
16056,1,650.75,650.75,1,7809.0
16057,7,2263.12,323.30285714285714,7,27157.44
16059,6,1453.16,242.19333333333336,6,17437.920000000002
16062,4,1153.62,288.405,4,13843.439999999999
16063,1,335.32,335.32,1,4023.84
16065,1,367.14,367.14,1,4405.68
16066,5,1521.04,304.20799999999997,5,18252.48
16070,2,852.15,426.075,2,10225.8
16071,1,326.24,326.24,1,3914.88
16072,1,584.3199999999999,584.3199999999999,1,7011.839999999999
16073,1,122.39999999999999,122.39999999999999,1,1468.8
16076,10,2234.73,223.473,10,26816.760000000002
16078,1,79.2,79.2,1,950.4000000000001
16079,3,1352.0,450.6666666666667,3,16224.0
16080,2,217.16,108.58,2,2605.92
16081,5,2799.42,559.884,5,33593.04
16083,2,1317.62,658.81,2,15811.439999999999
16084,1,436.18,436.18,1,5234.16
16085,5,981.51,196.302,5,11778.119999999999
16086,5,1121.39,224.27800000000002,5,13456.68
16091,2,315.06,157.53,2,3780.7200000000003
16092,3,817.86,272.62,3,9814.32
16093,1,17.0,17.0,1,204.0
16094,4,1078.23,269.5575,4,12938.76
16096,1,320.62,320.62,1,3847.44
16097,1,185.04999999999998,185.04999999999998,1,2220.6
16098,7,2005.63,286.5185714285714,7,24067.559999999998
16099,3,731.9,243.96666666666667,3,8782.8
16101,1,1290.7,1290.7,1,15488.400000000001
16102,3,1842.14,614.0466666666667,3,22105.680000000004
16103,6,1429.64,238.27333333333334,6,17155.68
16104,1,298.21,298.21,1,3578.5199999999995
16105,1,336.96,336.96,1,4043.5199999999995
16106,1,108.38,108.38,1,1300.56
16107,7,3204.1600000000003,457.7371428571429,7,38449.920000000006
16108,1,842.5,842.5,1,10110.0
16109,2,611.88,305.94,2,7342.5599999999995
16110,3,1320.95,440.31666666666666,3,15851.400000000001
16112,4,195.73999999999998,48.934999999999995,4,2348.8799999999997
16113,1,161.38,161.38,1,1936.56
16114,1,135.75000000000003,135.75000000000003,1,1629.0000000000005
16115,8,1660.8799999999999,207.60999999999999,8,19930.559999999998
16116,1,612.78,612.78,1,7353.36
16117,1,232.21,232.21,1,2786.52
16119,2,423.36,211.68,2,5080.32
16120,4,1309.14,327.285,4,15709.68
16121,2,854.66,427.33,2,10255.92
